"ES",7.07147563279846,-6.51289966399678,7.65079980498752,11.1507832007291,-7.65731234058068,12.4840205599929,-11.7097718857424,3.42659638843557,1.46271520252172,-2.81275273412956,0.866537751632946,-5.24427382038509
"ES",7.07147563279846,-6.51289966399678,7.65079980498752,11.1507832007291,-7.65731234058068,12.4840205599929,-11.7097718857424,3.42659638843557,1.46271520252172,-2.81275273412956,0.866537751632946,-5.24427382038509
"ES",7.07147563279846,-6.5128996639967,7.65079980498752,11.1507832007291,-7.65731234058068,12.4840205599929,-11.7097718857424,3.42659638843557,1.46271520252172,-2.81275273412956,0.866537751632946,-5.24427382038509
"ES",7.07147563279846,-6.5128996639967,7.65079980498752,11.1507832007291,-7.65731234058068,12.4840205599929,-11.7097718857424,3.42659638843557,1.46271520252172,-2.81275273412956,0.866537751632946,-5.24427382038509
"ES",7.07147563279846,-6.5128996639967,7.65079980498752,11.1507832007291,-7.65731234058068,12.4840205599929,-11.7097718857424,3.42659638843557,1.46271520252172,-2.81275273412956,0.866537751632946,-5.24427382038509
"ES",7.07147563279846,-6.5128996639967,7.65079980498752,11.1507832007291,-7.6573123405806,12.4840205599929,-11.7097718857424,3.42659638843557,1.46271520252172,-2.81275273412956,0.866537751632946,-5.24427382038509
"ES",7.07147563279846,-6.5128996639967,7.65079980498752,11.1507832007291,-7.6573123405806,12.4840205599929,-11.7097718857424,3.42659638843557,1.46271520252172,-2.81275273412956,0.866537751632946,-5.24427382038509
"ES",7.07147563279846,-6.5128996639967,7.65079980498752,11.1507832007291,-7.6573123405806,12.4840205599929,-11.709771885742,3.42659638843557,1.46271520252172,-2.81275273412956,0.866537751632946,-5.24427382038509
"ES",7.07147563279846,-6.5128996639967,7.65079980498752,11.1507832007291,-7.6573123405806,12.4840205599929,-11.709771885742,3.42659638843557,1.46271520252172,-2.81275273412956,0.866537751632946,-5.24427382038509
"ES",7.07147563279846,-6.5128996639967,7.65079980498752,11.1507832007291,-7.6573123405806,12.4840205599929,-11.709771885742,3.42659638843557,1.46271520252172,-2.81275273412956,0.866537751632946,-5.24427382038509
"ES",7.07147563279846,-6.5128996639967,7.65079980498752,11.1507832007291,-7.6573123405806,12.4840205599929,-11.709771885742,3.42659638843557,1.46271520252172,-2.8127527341295,0.866537751632946,-5.24427382038509
"ES",7.07147563279846,-6.5128996639967,7.65079980498752,11.1507832007291,-7.6573123405806,12.4840205599929,-11.709771885742,3.42659638843557,1.46271520252172,-2.8127527341295,0.86653775163294,-5.24427382038509
"ES",7.07147563279846,-6.5128996639967,7.65079980498752,11.1507832007291,-7.6573123405806,12.4840205599929,-11.709771885742,3.42659638843557,1.46271520252172,-2.8127527341295,0.86653775163294,-5.2442738203850
